all定位误差X-1,all定位误差Y-1,all定位误差X-2,all定位误差Y-2,all定位误差X-3,all定位误差Y-3,all定位误差X-4,all定位误差Y-4,all物件坐标X-1,all物件坐标Y-1,all物理坐标X-1,all物理坐标Y-1,catch定位误差X(移动到拍照位),catch定位误差Y(移动到拍照位),catch光栅反馈X(移动到拍照位),catch光栅反馈Y(移动到拍照位),视觉误差X,视觉误差Y,catch复拍物件坐标X,catch复拍物件坐标Y,catch复拍物理坐标X,catch复拍物理坐标Y,catchPLC坐标X,catchPLC坐标Y,catch定位误差X,catch定位误差Y,catch光栅反馈X,catch光栅反馈Y,releasePLC坐标X,releasePLC坐标Y,release定位误差X,release定位误差Y,release光栅反馈X,release光栅反馈Y,贴合误差X,贴合误差Y,release视觉坐标X(像素),release视觉坐标Y(像素)
-0.055297852,-0.004997253,-0.084793091,-0.004997253,-0.084793091,-0.010000229,-0.056800842,-0.010000229,0,0,0,0,0.495208740234375,0,230.2,28.5,0.5934848785400391,-0.005763054,1135.368,1039.455,20.426,2.504,158.6,14.5,0.5352020263671875,-1,158.1,14.5,-50.4,-12,-3.620002747,-0.010000229,-46.8,-12,3.929931641,-0.190429688,2193.93,840.81
-0.055297852,-0.004997253,-0.084793091,-0.004997253,-0.084793091,-0.010000229,-0.056800842,-0.010000229,0,0,0,0,-0.596801758,0,113.5,28.5,-0.530217171,0.010591506958007812,1608.532,1337.09,-11.446,22.44,73.9,-5.5,-1.356796265,-9.54E-07,75.3,-5.5,-50.4,32.5,-4.160003662,-1,-46.2,32.5,-17,-11.5,2173,829.5
-0.055297852,-0.004997253,-0.084793091,-0.004997253,-0.084793091,-0.010000229,-0.056800842,-0.010000229,0,0,0,0,-2.356796265,-0.010000229,115.3,28.5,-2.301418304,0.0017933547496795654,816.9,1000.742,41.818,-0.03,22.4,17,-4.116796494,1.9073486328125e-06,26.5,17,-50.4,32.5,-6.000003815,-1,-44.4,32.5,-14.5,-33.00012207,2175.5,808
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,983.839,964.591,30.625,-2.503,1.224700927734375,-0.01499939,105,120.6,5.406660079956055,10.51333999633789,1003.559,964.868,29.301,-2.489,75.4,89.8,0.7947006225585938,-0.01499939,74.6,89.9,-50,122.8,-2.560001373,-0.009994507,-47.4,122.8,-4,-1,2186,840
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,1252.254,934.495,12.618,-4.592,-0.135299683,-0.01499939,106.3,120.6,-0.056312561,-0.00436902,982.799,964.675,30.695,-2.497,24.6,111.6,-1.165296555,-0.01499939,25.7,111.6,-50.4,-12,-2.700000763,-0.020000458,-47.7,-12,-15,-5,2175,836
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,1079.281,902.572,24.241,-6.702,1.8552093505859375,-0.01499939,228.8,120.6,1.9876461029052734,-0.021339417,1282.347,934.637,10.598,-4.589,209.2,83.7,1.625213623046875,-0.01499939,207.6,83.8,-50,77.5,-1.940002441,-0.019996643,-48.1,77.5,3.700439453,3.59307861328125,2193.7,844.593
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,725.968,1117.458,47.88,7.851,2.3751983642578125,-0.01499939,228.3,120.6,2.519930839538574,0.009543418884277344,1290.166,934.659,10.073,-4.589,167,113.7,1.4552001953125,-0.005004883,165.6,113.7,-50.4,32.5,-3.840003967,-0.009998322,-46.6,32.5,-3,3,2187,844
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,0,0,0,0,0.175201416015625,-0.01999855,230.5,28.5,0.2591266632080078,0.03835868835449219,1083.437,902.667,23.962,-6.696,201.4,0.3,-0.22479248,-0.019999534,201.6,0.3,-50,122.8,-6.340000153,-0.009994507,-43.7,122.8,2.5,1,2192.5,842
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,0,0,0,0,-2.144790649,-0.01999855,232.8,28.5,-2.073381424,-0.000591278,1048.349,902.395,26.318,-6.707,155.4,23.7,-3.564804077,-0.009998322,159,23.7,-50.4,-12,-8.420001984,-0.020000458,-42,-12,-19.5,-18.00012207,2170.5,823
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,0,0,0,0,-7.376800537,-0.010000229,120.3,28.5,-7.202178001,0.005626678466796875,619.052,1116.533,55.057,7.813,67.5,9.7,-7.866798401,-0.020000458,75.3,9.8,-50,77.5,-10.62000275,-0.009994507,-39.4,77.5,-55.5,3,2134.5,844
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,0,0,0,0,-7.436798096,-0.01999855,120.4,28.5,-7.240528107,0.0809326171875,617.753,1116.321,55.145,7.8,14.1,9.2,-8.696798325,-0.020000458,22.8,9.2,-50.4,32.5,-9.980003357,-0.009998322,-40.4,32.5,-39.5,-43.00012207,2150.5,798
-0.11529541,-0.01499939,-0.164794922,-0.01499939,-0.164794922,-0.01999855,-0.136795044,-0.01999855,1741.173,1395.115,-20.372,26.317,2.6446990966796875,-0.01499939,103.5,120.6,2.7314891815185547,-0.010969162,1169.853,996.767,18.127,-0.379,75.6,82.8,2.63470458984375,-0.01499939,72.9,82.8,-50,122.8,2.6399993896484375,-0.009994507,-52.6,122.8,39.41943359,2.92437744140625,2229.419,843.924
-0.11529541,-0.01499939,-0.164794922,-0.01499939,-0.164794922,-0.01999855,-0.136795044,-0.01999855,1187.985,963.568,16.921,-2.619,4.38470458984375,-0.01499939,101.8,120.6,4.570268630981445,0.017660409212112427,1195.997,996.647,16.371,-0.393,34.2,109.5,3.344697952270508,-0.01499939,30.9,109.5,-50.4,32.5,1.839996337890625,-0.009998322,-52.2,32.5,33.54443359,10.68554688,2223.544,851.686
-0.11529541,-0.01499939,-0.164794922,-0.01499939,-0.164794922,-0.01999855,-0.136795044,-0.01999855,1071.247,1021.697,24.737,1.323,7.235198974609375,-0.01499939,223.4,120.6,7.021074295043945,0.11225318908691406,1299.071,963.836,9.464,-2.626,208.4,85.6,6.855194091796875,-0.005004883,201.5,85.6,-50,77.5,1.9199981689453125,-0.019996643,-51.9,77.5,60.751708984375,3.28472900390625,2250.752,844.285
-0.11529541,-0.01499939,-0.164794922,-0.01499939,-0.164794922,-0.01999855,-0.136795044,-0.01999855,866.745,1034.165,38.46,2.209,7.4152069091796875,-0.01499939,223.2,120.6,7.624177932739258,-0.005913258,1301.558,964.044,9.297,-2.613,162.7,111.7,6.675201416015625,-0.01499176,156.1,111.8,-50.4,-12,2.079998016357422,-0.020000458,-52.5,-12,24.5,28.5,2214.5,869.5
-0.11529541,-0.01499939,-0.164794922,-0.01499939,-0.164794922,-0.01999855,-0.136795044,-0.01999855,0,0,0,0,5.8552093505859375,-0.010000229,224.8,28.5,5.706518173217773,0.07037353515625,1161.062,1022.101,18.707,1.329,210.3,-7.3,5.6551971435546875,-0.010000229,204.6,-7.2,-50,122.8,-0.380001068,-0.009994507,-49.6,122.8,44.80566406,1.93231201171875,2234.806,842.932
-0.11529541,-0.01499939,-0.164794922,-0.01499939,-0.164794922,-0.01999855,-0.136795044,-0.01999855,0,0,0,0,4.075195313,-0.01999855,226.6,28.5,4.253242492675781,-0.009197593,1134.604,1022.05,20.483,1.332,154.9,15.7,3.0551910400390625,-0.009999275,151.9,15.7,-50.4,-12,-2.020004272,-0.020000458,-48.4,-12,13.5,27.4998779296875,2203.5,868.5
-0.11529541,-0.01499939,-0.164794922,-0.01499939,-0.164794922,-0.01999855,-0.136795044,-0.01999855,0,0,0,0,0.503204345703125,-0.010000229,112.4,28.5,0.6256046295166016,-0.000505447,875.897,1034.173,37.846,2.208,71.9,-6.1,0.02320098876953125,-0.009999275,71.9,-6.1,-50,77.5,-2.880001068,-0.009994507,-47.1,77.5,7.5,1.9998779296875,2197.5,843
-0.11529541,-0.01499939,-0.164794922,-0.01499939,-0.164794922,-0.01999855,-0.136795044,-0.01999855,0,0,0,0,0.44319915771484375,-0.01999855,112.5,28.5,0.5369377136230469,-0.008019924,874.742,1034.311,37.923,2.217,23.5,14.8,-0.73679924,-0.009998322,24.2,14.8,-50.4,32.5,-2.020004272,-0.009998322,-48.4,32.5,-0.5,4.4998779296875,2189.5,845.5
