all定位误差X-1,all定位误差Y-1,all定位误差X-2,all定位误差Y-2,all定位误差X-3,all定位误差Y-3,all定位误差X-4,all定位误差Y-4,all物件坐标X-1,all物件坐标Y-1,all物理坐标X-1,all物理坐标Y-1,catch定位误差X(移动到拍照位),catch定位误差Y(移动到拍照位),catch光栅反馈X(移动到拍照位),catch光栅反馈Y(移动到拍照位),视觉误差X,视觉误差Y,catch复拍物件坐标X,catch复拍物件坐标Y,catch复拍物理坐标X,catch复拍物理坐标Y,catchPLC坐标X,catchPLC坐标Y,catch定位误差X,catch定位误差Y,catch光栅反馈X,catch光栅反馈Y,releasePLC坐标X,releasePLC坐标Y,release定位误差X,release定位误差Y,release光栅反馈X,release光栅反馈Y,贴合误差X,贴合误差Y,release视觉坐标X(像素),release视觉坐标Y(像素)
106.18470001220703,120.625,230.6551971435547,120.625,230.6551971435547,28.5,112.94319915771484,28.5,-1,-1,-1,-1,106.18470001220703,120.625,0.0,0.0,-0.012178421020507812,-0.004246711730957031,1128.947,840.72,20.93,-10.879,34.3,120.0,34.26470184326172,120.0050048828125,-1,-1,-50.0,122.8,-50.0,122.80000305175781,-1,-1,1.28564453125,-0.518310546875,2191.286,840.482
106.18470001220703,120.625,230.6551971435547,120.625,230.6551971435547,28.5,112.94319915771484,28.5,1057.059,1031.417,25.686,1.981,230.6551971435547,120.625,0.0,0.0,0.001407623291015625,-0.010189414024353027,1057.079,1031.569,25.684,1.991,154.0,107.1,153.96519470214844,107.1449966430664,-1,-1,-50.4,-12.0,-50.400001525878906,-12.0,-1,-1,-4.0,-1.5,2186.0,839.5
106.18470001220703,120.625,230.6551971435547,120.625,230.6551971435547,28.5,112.94319915771484,28.5,1269.685,1228.773,11.34,15.223,230.6551971435547,28.5,0.0,0.0,-0.0015735626220703125,0.016469955444335938,1269.663,1228.528,11.341,15.207,168.3,1.8,168.31520080566406,1.7799997329711914,-1,-1,-50.0,122.8,-50.0,122.80000305175781,-1,-1,11.973388671875,-2.8441162109375,2201.973,838.156
106.18470001220703,120.625,230.6551971435547,120.625,230.6551971435547,28.5,112.94319915771484,28.5,-1,-1,-1,-1,112.94319915771484,28.5,0.0,0.0,-0.5642349720001221,1.0355472564697266,1397.49,1402.104,2.697,26.867,59.8,-10.9,59.813201904296875,-10.899999618530273,-1,-1,-50.4,32.5,-50.400001525878906,32.5,-1,-1,-4.098876953125,-11.85211181640625,2185.901,829.148
106.18470001220703,120.625,230.6551971435547,120.625,230.6551971435547,28.5,112.94319915771484,28.5,1307.277,1223.878,8.818,14.885,106.18470001220703,120.625,0.0,0.0,-0.05736541748046875,-0.020626068115234375,1306.421,1224.182,8.876,14.905,46.4,94.2,46.36470031738281,94.24500274658203,-1,-1,-50.4,-12.0,-50.400001525878906,-12.0,-1,-1,-4.5,-2.5,2185.5,838.5
106.18470001220703,120.625,230.6551971435547,120.625,230.6551971435547,28.5,112.94319915771484,28.5,1230.869,1155.357,13.972,10.288,230.6551971435547,120.625,0.0,0.0,0.012800216674804688,0.01940441131591797,1231.061,1155.069,13.96,10.268,165.7,98.8,165.68519592285156,98.83499908447266,-1,-1,-50.4,32.5,-50.400001525878906,32.5,-1,-1,-0.81982421875,-7.43115234375,2189.18,833.569
106.18470001220703,120.625,230.6551971435547,120.625,230.6551971435547,28.5,112.94319915771484,28.5,1714.444,1301.897,-18.543,20.045,230.6551971435547,28.5,0.0,0.0,0.0046672821044921875,0.033870697021484375,1714.516,1301.394,-18.548,20.012,198.2,-3.0,198.1951904296875,-3.049999237060547,-1,-1,-50.0,122.8,-50.0,122.80000305175781,-1,-1,0.650390625,-0.94989013671875,2190.65,840.05
106.18470001220703,120.625,230.6551971435547,120.625,230.6551971435547,28.5,112.94319915771484,28.5,-1,-1,-1,-1,112.94319915771484,28.5,0.0,0.0,-1,-1,-1,-1,-1,-1,35.2,7.5,35.183197021484375,7.5,-1,-1,-50.0,122.8,-50.0,122.80000305175781,-1,-1,3.017822265625,-21.32940673828125,2193.018,819.671
-0.09529876708984375,-0.00499725341796875,-0.1248016357421875,-0.00499725341796875,-0.1248016357421875,-0.010000228881835938,-0.0968017578125,-0.010000228881835938,1458.524,1088.206,-1.285,5.713,-0.09529876708984375,-0.00499725341796875,106.3,120.6,1.8226170539855957,-1.3249330520629883,1485.567,1107.971,-3.108,7.038,56.5,103.4,-0.10529708862304688,-0.00499725341796875,56.6,103.4,-50.0,122.8,-0.10000228881835938,7.62939453125e-06,-49.9,122.8,0.9033203125,-4.675537109375,2190.903,836.324
-0.09529876708984375,-0.00499725341796875,-0.1248016357421875,-0.00499725341796875,-0.1248016357421875,-0.010000228881835938,-0.0968017578125,-0.010000228881835938,1435.056,986.718,0.327,-1.116,-0.1248016357421875,-0.00499725341796875,230.8,120.6,0.012812405824661255,0.0007262229919433594,1435.247,986.708,0.315,-1.117,179.3,110.2,-0.1548004150390625,-0.01499176025390625,179.5,110.3,-50.4,-12.0,-0.10000228881835938,-0.010000228881835938,-50.3,-12.0,-4.0,-0.5,2186.0,840.5
