all定位误差X-1,all定位误差Y-1,all定位误差X-2,all定位误差Y-2,all定位误差X-3,all定位误差Y-3,all定位误差X-4,all定位误差Y-4,all物件坐标X-1,all物件坐标Y-1,all物理坐标X-1,all物理坐标Y-1,catch定位误差X(移动到拍照位),catch定位误差Y(移动到拍照位),catch光栅反馈X(移动到拍照位),catch光栅反馈Y(移动到拍照位),视觉误差X,视觉误差Y,catch复拍物件坐标X,catch复拍物件坐标Y,catch复拍物理坐标X,catch复拍物理坐标Y,catchPLC坐标X,catchPLC坐标Y,catch定位误差X,catch定位误差Y,catch光栅反馈X,catch光栅反馈Y,releasePLC坐标X,releasePLC坐标Y,release定位误差X,release定位误差Y,release光栅反馈X,release光栅反馈Y,贴合误差X,贴合误差Y,release视觉坐标X(像素),release视觉坐标Y(像素)
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.05680084228515625,-0.010000228881835938,1172.003,1226.647,17.898,15.102,-0.0552978515625,-0.00499725341796875,106.2,120.6,-0.010389328002929688,0.006014823913574219,1171.849,1226.558,17.908,15.096,37.3,94.0,-0.055301666259765625,-0.00499725341796875,37.3,94.0,-50.0,77.5,-0.060001373291015625,-0.0099945068359375,-49.9,77.5,0.4072265625,-0.0137939453125,2190.407,840.986
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.05680084228515625,-0.010000228881835938,-1.0,-1.0,-1.0,-1.0,-0.10479736328125,-0.010000228881835938,230.8,28.5,-0.030599594116210938,-0.007388591766357422,1062.513,1074.243,25.304,4.864,154.4,12.1,-0.0948028564453125,-1.0,154.5,12.1,-50.0,122.8,-0.060001373291015625,7.62939453125e-06,-49.9,122.8,-0.524169921875,-2.08953857421875,2189.476,838.91
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.05680084228515625,-0.010000228881835938,1062.969,1074.135,25.273,4.856,-0.05680084228515625,-0.010000228881835938,113.0,28.5,0.015049934387207031,-0.024953126907348633,1622.262,949.353,-12.226,-3.676,74.2,20.7,-0.066802978515625,-0.009998321533203125,74.2,20.7,-50.0,77.5,-0.060001373291015625,-1.0,-49.9,77.5,13.0,2.5,2203.0,843.5
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.05680084228515625,-0.010000228881835938,1622.039,948.982,-12.211,-3.701,-0.0552978515625,-0.00499725341796875,106.2,120.6,-0.01645374298095703,0.001251220703125,1262.545,1130.171,11.855,8.584,43.3,100.5,-0.055301666259765625,-0.01499176025390625,43.4,100.6,-50.0,77.5,-0.04000091552734375,-0.0099945068359375,-50.0,77.5,-0.5,1.0,2189.5,842.0
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.05680084228515625,-0.010000228881835938,0.0,0.0,0.0,0.0,-0.0847930908203125,-0.00499725341796875,230.7,120.6,-0.06682395935058594,0.07476615905761719,1672.329,1367.682,-15.74,24.486,195.5,84.6,-0.0948028564453125,-0.00499725341796875,195.6,84.6,-50.0,122.8,-0.060001373291015625,7.62939453125e-06,-49.9,122.8,-0.259765625,-0.6800537109375,2189.74,840.32
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.05680084228515625,-0.010000228881835938,0.0,0.0,0.0,0.0,-0.0847930908203125,-0.010000228881835938,230.7,28.5,0.004635810852050781,-0.0070781707763671875,1206.195,1440.201,15.524,29.477,164.1,-12.5,-0.0948028564453125,-0.009999275207519531,164.2,-12.5,-50.0,77.5,-0.060001373291015625,-1.0,-49.9,77.5,10.0,3.0,2200.0,844.0
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.05680084228515625,-0.010000228881835938,0.0,0.0,0.0,0.0,-0.05680084228515625,-0.010000228881835938,113.0,28.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.7,19.7,-0.05680084228515625,-0.010000228881835938,23.8,19.8,-50.0,77.5,-0.04000091552734375,-1.0,-50.0,77.5,24.09716796875,-0.5235595703125,2214.097,840.476
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.05680084228515625,-0.010000228881835938,0.0,0.0,0.0,0.0,-0.07529449462890625,-0.00499725341796875,106.3,120.6,-0.0056324005126953125,-0.0037841796875,1062.708,1201.886,25.244,13.46,29.9,95.7,-0.09529685974121094,-0.00499725341796875,30.0,95.7,-50.0,77.5,-0.0800018310546875,-0.0099945068359375,-49.9,77.5,0.0,1.0,2190.0,842.0
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.05680084228515625,-0.010000228881835938,0.0,0.0,0.0,0.0,-0.1248016357421875,-0.00499725341796875,230.8,120.6,0.008758068084716797,0.007897377014160156,1339.722,1104.985,6.684,6.87,173.0,102.2,-0.11480712890625,-0.00499725341796875,173.1,102.3,-50.0,77.5,-0.0800018310546875,-0.0099945068359375,-49.9,77.5,10.0,-0.0001220703125,2200.0,841.0
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.05680084228515625,-0.010000228881835938,0.0,0.0,0.0,0.0,-0.1248016357421875,-0.010000228881835938,230.8,28.5,0.007376909255981445,0.0072269439697265625,1494.919,1112.482,-3.737,7.339,183.4,9.7,-0.11480712890625,-0.010000228881835938,183.5,9.7,-50.4,32.5,-0.10000228881835938,-0.01999664306640625,-49.9,77.5,-1.33056640625,7.4539794921875,2188.669,848.454
