all定位误差X-1,all定位误差Y-1,all定位误差X-2,all定位误差Y-2,all定位误差X-3,all定位误差Y-3,all定位误差X-4,all定位误差Y-4,all物件坐标X-1,all物件坐标Y-1,all物理坐标X-1,all物理坐标Y-1,catch定位误差X(移动到拍照位),catch定位误差Y(移动到拍照位),catch光栅反馈X(移动到拍照位),catch光栅反馈Y(移动到拍照位),视觉误差X,视觉误差Y,catch复拍物件坐标X,catch复拍物件坐标Y,catch复拍物理坐标X,catch复拍物理坐标Y,catchPLC坐标X,catchPLC坐标Y,catch定位误差X,catch定位误差Y,catch光栅反馈X,catch光栅反馈Y,releasePLC坐标X,releasePLC坐标Y,release定位误差X,release定位误差Y,release光栅反馈X,release光栅反馈Y,贴合误差X,贴合误差Y,release视觉坐标X(像素),release视觉坐标Y(像素)
-0.03530120849609375,-0.00499725341796875,-0.0847930908203125,-0.00499725341796875,-0.0847930908203125,-0.010000228881835938,-0.03679656982421875,-0.010000228881835938,1502.031,1478.945,-4.349,32.018,-0.0847930908203125,-0.010000228881835938,230.7,28.5,-0.013840198516845703,-0.027217864990234375,1501.822,1479.349,-4.335,32.045,184.0,-15.0,-0.09478759765625,-9.5367431640625e-07,184.1,-15.0,-50.4,-12.0,-0.04000091552734375,-1,-50.4,-12.0,17.5,-37.5,2207.5,803.5
-0.03530120849609375,-0.00499725341796875,-0.0847930908203125,-0.00499725341796875,-0.0847930908203125,-0.010000228881835938,-0.03679656982421875,-0.010000228881835938,-1,-1,-1,-1,-0.03679656982421875,-0.010000228881835938,113.0,28.5,-1,-1,1305.919,1074.458,8.964,4.822,53.0,12.2,-0.036800384521484375,9.5367431640625e-07,53.0,12.2,-50.0,77.5,-0.04000091552734375,-1,-50.0,77.5,-4.1767578125,16.5914306640625,2185.823,857.591
-0.07529449462890625,-0.00499725341796875,-0.1248016357421875,-0.00499725341796875,-0.1248016357421875,-0.010000228881835938,-0.0968017578125,-0.010000228881835938,1544.435,1299.622,-7.13,19.931,-0.07529449462890625,-0.00499725341796875,106.3,120.6,0.008186817169189453,-0.00311279296875,1544.557,1299.669,-7.138,19.934,62.3,89.2,-0.045299530029296875,-0.00499725341796875,62.4,89.2,-50.4,-12.0,-0.0800018310546875,-0.010000228881835938,-50.3,-12.0,15.0,-50.5,2205.0,790.5
-0.07529449462890625,-0.00499725341796875,-0.1248016357421875,-0.00499725341796875,-0.1248016357421875,-0.010000228881835938,-0.0968017578125,-0.010000228881835938,1053.513,1260.712,25.84,17.424,-0.1248016357421875,-0.00499725341796875,230.8,120.6,-0.00896453857421875,-0.019811630249023438,1053.378,1261.006,25.849,17.443,153.8,91.7,-0.10479736328125,-0.00499725341796875,153.9,91.7,-50.0,77.5,-0.0800018310546875,-0.0099945068359375,-49.9,77.5,-0.5,1.0,2189.5,842.0
-0.07529449462890625,-0.00499725341796875,-0.1248016357421875,-0.00499725341796875,-0.1248016357421875,-0.010000228881835938,-0.0968017578125,-0.010000228881835938,1385.166,928.9,3.698,-4.999,-0.1248016357421875,-0.010000228881835938,230.8,28.5,-0.024624109268188477,0.00591278076171875,1384.8,928.811,3.722,-5.005,176.0,22.0,-0.10479736328125,-1,176.1,22.0,-50.4,32.5,-0.0800018310546875,-1,-50.3,32.5,33.5,-46.0,2223.5,795.0
-0.07529449462890625,-0.00499725341796875,-0.1248016357421875,-0.00499725341796875,-0.1248016357421875,-0.010000228881835938,-0.0968017578125,-0.010000228881835938,1400.602,1085.857,2.604,5.568,-0.0767974853515625,-0.010000228881835938,113.0,28.5,-0.00733184814453125,0.005630970001220703,1400.493,1085.773,2.611,5.562,59.3,11.4,-0.09679794311523438,9.5367431640625e-07,59.4,11.4,-50.0,122.8,-0.0800018310546875,7.62939453125e-06,-49.9,122.8,3.442138671875,-47.0648193359375,2193.442,793.935
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.0767974853515625,-0.010000228881835938,1526.484,1086.433,-5.847,5.578,-0.0552978515625,-0.00499725341796875,106.2,120.6,0.0021820068359375,0.0025968551635742188,1526.517,1086.395,-5.849,5.575,61.0,103.5,-0.045299530029296875,0.00499725341796875,61.1,103.5,-50.0,122.8,-0.060001373291015625,7.62939453125e-06,-49.9,122.8,22.38427734375,-44.57696533203125,2212.384,796.423
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.0767974853515625,-0.010000228881835938,1110.196,1166.707,22.069,11.08,-0.10479736328125,-0.00499725341796875,230.8,120.6,-0.012836456298828125,-0.0021562576293945312,1110.005,1166.739,22.082,11.082,157.6,98.0,-0.09478759765625,-0.00499725341796875,157.7,98.1,-50.4,-12.0,-0.060001373291015625,-0.010000228881835938,-50.3,-12.0,28.40966796875,-25.910400390625,2218.41,815.09
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.0767974853515625,-0.010000228881835938,1112.637,1064.428,21.943,4.191,-0.10479736328125,-0.010000228881835938,230.8,28.5,0.0024871826171875,-0.026389598846435547,1112.672,1064.82,21.94,4.217,157.7,12.8,-0.084808349609375,-1,157.8,12.8,-50.4,32.5,-0.060001373291015625,-1,-50.3,32.5,33.452880859375,6.80938720703125,2223.453,847.809
-0.0552978515625,-0.00499725341796875,-0.10479736328125,-0.00499725341796875,-0.10479736328125,-0.010000228881835938,-0.0767974853515625,-0.010000228881835938,1192.176,1023.83,16.618,1.439,-0.05680084228515625,-0.010000228881835938,113.0,28.5,-0.0054416656494140625,-0.0016875267028808594,1192.095,1023.854,16.623,1.44,45.3,15.6,-0.07680130004882812,-1,45.4,15.6,-50.0,77.5,-0.060001373291015625,-1,-49.9,77.5,-0.024658203125,2.2294921875,2189.975,843.229
-0.01529693603515625,-0.00499725341796875,-0.0648040771484375,-0.00499725341796875,-0.0648040771484375,-0.010000228881835938,-0.03679656982421875,-0.010000228881835938,1519.593,1162.114,-5.412,10.676,-0.019999999552965164,-0.009999999776482582,0.0,0.0,-1,-1,-1,-1,-1,-1,60.6,98.4,-0.025302886962890625,0.0050048828125,60.6,98.4,-50.4,-12.0,-0.0200042724609375,-0.010000228881835938,-50.4,-12.0,-19.5,-18.5,2170.5,822.5
-0.01529693603515625,-0.00499725341796875,-0.0648040771484375,-0.00499725341796875,-0.0648040771484375,-0.010000228881835938,-0.03679656982421875,-0.010000228881835938,1179.214,1390.24,17.354,26.118,-0.0648040771484375,-0.00499725341796875,230.7,120.6,-22.756271362304688,-15.453293800354004,1179.354,1390.413,17.344,26.13,162.3,83.0,-0.0348052978515625,0.00499725341796875,162.3,83.0,-50.4,32.5,-0.0200042724609375,-1,-50.4,32.5,-15.8935546875,22.61566162109375,2174.106,863.616
-0.01529693603515625,-0.00499725341796875,-0.0648040771484375,-0.00499725341796875,-0.0648040771484375,-0.010000228881835938,-0.03679656982421875,-0.010000228881835938,1353.885,1055.055,5.751,3.504,-0.0648040771484375,-0.010000228881835938,230.7,28.5,11.604957580566406,22.576528549194336,1353.916,1055.606,5.749,3.541,173.9,13.5,-0.0547943115234375,-1,174.0,13.5,-50.0,122.8,-0.020000457763671875,7.62939453125e-06,-50.0,122.8,-19.525390625,34.11627197265625,2170.475,875.116
-0.01529693603515625,-0.00499725341796875,-0.0648040771484375,-0.00499725341796875,-0.0648040771484375,-0.010000228881835938,-0.03679656982421875,-0.010000228881835938,909.361,1330.936,35.491,22.186,-0.0167999267578125,-0.010000228881835938,113.0,28.5,-29.72819709777832,-18.685882568359375,909.528,1330.998,35.479,22.19,26.5,-5.2,-0.026798248291015625,-4.76837158203125e-07,26.5,-5.2,-50.0,77.5,-0.020000457763671875,-1,-50.0,77.5,21.674072265625,-43.3267822265625,2211.674,797.673
